"No.","Time","Source","Destination","Protocol","Length","Info"
"33","29.714698","127.0.0.1","127.0.0.1","TCP","44","52662  >  52661 [ACK] Seq=10 Ack=3 Win=65280 Len=0"
"34","29.714745","127.0.0.1","127.0.0.1","TCP","44","52662  >  52661 [RST, ACK] Seq=10 Ack=3 Win=0 Len=0"
"35","30.019903","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"36","30.081440","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"37","30.085901","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"38","30.086279","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"39","30.088066","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"40","30.091471","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"41","30.093284","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"42","30.093867","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"43","35.160341","127.0.0.1","127.0.0.1","TCP","56","52664  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"44","35.160516","127.0.0.1","127.0.0.1","TCP","56","4840  >  52664 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=2 SACK_PERM"
"45","35.160606","127.0.0.1","127.0.0.1","TCP","44","52664  >  4840 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"46","35.161201","127.0.0.1","127.0.0.1","OpcUa","100","Hello message"
"47","35.161267","127.0.0.1","127.0.0.1","TCP","44","4840  >  52664 [ACK] Seq=1 Ack=57 Win=65480 Len=0"
"48","35.165972","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"49","35.166040","127.0.0.1","127.0.0.1","TCP","44","52664  >  4840 [ACK] Seq=57 Ack=29 Win=65280 Len=0"
"50","35.166472","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"51","35.166534","127.0.0.1","127.0.0.1","TCP","44","4840  >  52664 [ACK] Seq=29 Ack=190 Win=65346 Len=0"
"52","35.168400","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"53","35.168459","127.0.0.1","127.0.0.1","TCP","44","52664  >  4840 [ACK] Seq=190 Ack=164 Win=65280 Len=0"
"54","35.168805","127.0.0.1","127.0.0.1","OpcUa","137","UA Secure Conversation Message: FindServersRequest"
"55","35.168843","127.0.0.1","127.0.0.1","TCP","44","4840  >  52664 [ACK] Seq=164 Ack=283 Win=65254 Len=0"
"56","35.171633","127.0.0.1","127.0.0.1","OpcUa","278","UA Secure Conversation Message: FindServersResponse"
"57","35.171783","127.0.0.1","127.0.0.1","TCP","44","52664  >  4840 [ACK] Seq=283 Ack=398 Win=65024 Len=0"
"58","35.172035","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"59","35.172084","127.0.0.1","127.0.0.1","TCP","44","4840  >  52664 [ACK] Seq=398 Ack=340 Win=65196 Len=0"
"60","35.172163","127.0.0.1","127.0.0.1","TCP","44","52664  >  4840 [FIN, ACK] Seq=340 Ack=398 Win=65024 Len=0"
"61","35.172184","127.0.0.1","127.0.0.1","TCP","44","4840  >  52664 [ACK] Seq=398 Ack=341 Win=65196 Len=0"
"62","35.172347","127.0.0.1","127.0.0.1","TCP","44","4840  >  52664 [FIN, ACK] Seq=398 Ack=341 Win=65196 Len=0"
"63","35.172424","127.0.0.1","127.0.0.1","TCP","44","52664  >  4840 [ACK] Seq=341 Ack=399 Win=65024 Len=0"
"64","45.027741","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"65","45.064330","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"66","45.067827","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"67","45.068161","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"68","45.069093","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"69","45.069361","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"70","45.070209","127.0.0.1","127.0.0.1","UDP","1464","54217  >  5093 Len=1432"
"71","45.070493","127.0.0.1","127.0.0.1","UDP","1464","5093  >  54217 Len=1432"
"72","45.598582","127.0.0.1","127.0.0.1","TCP","56","54670  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"73","45.598701","127.0.0.1","127.0.0.1","TCP","56","4840  >  54670 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=2 SACK_PERM"
"74","45.598770","127.0.0.1","127.0.0.1","TCP","44","54670  >  4840 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"75","45.599266","127.0.0.1","127.0.0.1","OpcUa","100","Hello message"
"76","45.599334","127.0.0.1","127.0.0.1","TCP","44","4840  >  54670 [ACK] Seq=1 Ack=57 Win=65480 Len=0"
"77","45.599468","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"78","45.599523","127.0.0.1","127.0.0.1","TCP","44","54670  >  4840 [ACK] Seq=57 Ack=29 Win=65280 Len=0"
"79","45.599636","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"80","45.599687","127.0.0.1","127.0.0.1","TCP","44","4840  >  54670 [ACK] Seq=29 Ack=190 Win=65346 Len=0"
"81","45.599850","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"82","45.599896","127.0.0.1","127.0.0.1","TCP","44","54670  >  4840 [ACK] Seq=190 Ack=164 Win=65280 Len=0"
"83","45.600215","127.0.0.1","127.0.0.1","OpcUa","137","UA Secure Conversation Message: FindServersRequest"
"84","45.600280","127.0.0.1","127.0.0.1","TCP","44","4840  >  54670 [ACK] Seq=164 Ack=283 Win=65254 Len=0"
"85","45.602019","127.0.0.1","127.0.0.1","OpcUa","278","UA Secure Conversation Message: FindServersResponse"
"86","45.602085","127.0.0.1","127.0.0.1","TCP","44","54670  >  4840 [ACK] Seq=283 Ack=398 Win=65024 Len=0"
"87","45.602319","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"88","45.602369","127.0.0.1","127.0.0.1","TCP","44","4840  >  54670 [ACK] Seq=398 Ack=340 Win=65196 Len=0"
"89","45.602425","127.0.0.1","127.0.0.1","TCP","44","54670  >  4840 [FIN, ACK] Seq=340 Ack=398 Win=65024 Len=0"
"90","45.602458","127.0.0.1","127.0.0.1","TCP","44","4840  >  54670 [ACK] Seq=398 Ack=341 Win=65196 Len=0"
"91","45.602553","127.0.0.1","127.0.0.1","TCP","44","4840  >  54670 [FIN, ACK] Seq=398 Ack=341 Win=65196 Len=0"
"92","45.602648","127.0.0.1","127.0.0.1","TCP","44","54670  >  4840 [ACK] Seq=341 Ack=399 Win=65024 Len=0"
"93","48.646918","127.0.0.1","127.0.0.1","TCP","56","54671  >  53530 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"94","48.647114","127.0.0.1","127.0.0.1","TCP","56","53530  >  54671 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"95","48.647205","127.0.0.1","127.0.0.1","TCP","44","54671  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"96","48.647723","127.0.0.1","127.0.0.1","OpcUa","124","Hello message"
"97","48.647769","127.0.0.1","127.0.0.1","TCP","44","53530  >  54671 [ACK] Seq=1 Ack=81 Win=65280 Len=0"
"98","48.650790","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"99","48.650851","127.0.0.1","127.0.0.1","TCP","44","54671  >  53530 [ACK] Seq=81 Ack=29 Win=65280 Len=0"
"100","48.651007","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"101","48.651052","127.0.0.1","127.0.0.1","TCP","44","53530  >  54671 [ACK] Seq=29 Ack=214 Win=65280 Len=0"
"102","48.651553","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"103","48.651602","127.0.0.1","127.0.0.1","TCP","44","54671  >  53530 [ACK] Seq=214 Ack=164 Win=65280 Len=0"
