"No.","Time","Source","Destination","Protocol","Length","Info"
"81","52.215313800","127.0.0.1","127.0.0.1","TCP","44","61446  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"82","52.215914100","127.0.0.1","127.0.0.1","OpcUa","124","Hello message"
"83","52.215998400","127.0.0.1","127.0.0.1","TCP","44","53530  >  61446 [ACK] Seq=1 Ack=81 Win=65280 Len=0"
"84","52.317845200","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"85","52.317920400","127.0.0.1","127.0.0.1","TCP","44","61446  >  53530 [ACK] Seq=81 Ack=29 Win=65280 Len=0"
"86","52.318178000","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"87","52.318250200","127.0.0.1","127.0.0.1","TCP","44","53530  >  61446 [ACK] Seq=29 Ack=214 Win=65280 Len=0"
"88","52.394021400","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"89","52.394120200","127.0.0.1","127.0.0.1","TCP","44","61446  >  53530 [ACK] Seq=214 Ack=164 Win=65280 Len=0"
"90","52.394517800","127.0.0.1","127.0.0.1","OpcUa","161","UA Secure Conversation Message: FindServersRequest"
"91","52.394585500","127.0.0.1","127.0.0.1","TCP","44","53530  >  61446 [ACK] Seq=164 Ack=331 Win=65024 Len=0"
"92","52.411525700","127.0.0.1","127.0.0.1","OpcUa","295","UA Secure Conversation Message: FindServersResponse"
"93","52.411610600","127.0.0.1","127.0.0.1","TCP","44","61446  >  53530 [ACK] Seq=331 Ack=415 Win=65024 Len=0"
